,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.005263,0.009458,0.0,3.9e-05,0.000987,0.005951,0.062741
dr-ibt,500.0,0.013278,0.046996,1e-06,0.00123,0.005508,0.015459,1.0
dr-ibt (tau=0),500.0,0.029422,0.022101,0.0,0.012245,0.024679,0.040082,0.145402
dm,500.0,0.058287,0.02395,0.007524,0.040045,0.05579,0.073464,0.154471
dr,500.0,0.011608,0.045961,0.0,0.000942,0.004644,0.014063,1.0
mrdr,500.0,0.011575,0.04616,1e-06,0.000977,0.004405,0.012264,1.0
dr-os (oracle),500.0,0.00593,0.010994,0.0,9.5e-05,0.000856,0.007085,0.071534
dr-os,500.0,0.009356,0.012025,0.0,0.001038,0.004425,0.013067,0.072617
switch-dr (oracle),500.0,0.005465,0.010101,0.0,0.000148,0.000836,0.006319,0.062667
switch-dr,500.0,0.011608,0.045961,0.0,0.000942,0.004644,0.014063,1.0
